client,facility,system,id,type,name,units,category,device,sensor,device type,device ID,alias,[config] description,,processor,inputs,constants,calculation,function calls
Oxy,HornMountain,EPRMS,D55,Derived,WC East Wind, knots,Distance,,,,,WC East Wind Spd,Easterly component of the wind speed measured at the West Crane anemometer,,Derived WC Wind (P15),"WC Wind Speed
WC True Wind Direction",RADPERDEG,WinMon Doc: Wind Vector East Wind Speed,
Oxy,HornMountain,EPRMS,D56,Derived,Best Wind Speed, knots,Distance,,,,,Best Wind Spd,Highest wind from sensor in valid sector,"Highest wind speed of all available quality controlled wind speed measurements, taken at correspoding measured elevations only",Derived Best Wind (P16),"EC Wind Speed
WC Wind Speed",,WinMon Doc: Best Wind Logic,
Oxy,HornMountain,EPRMS,D57,Derived,Best True Wind Direction, degT,Direction,,,,,Best Wind Dir,Best direction corresponding to wind speed,"Wind Direction FROM, in deg clockwise relative to True North, corresponding to the highest wind speed from the available quality controlled wind speed measurements",Derived Best Wind (P16),"EC Wind Direction
WC Wind Direction
EC Compass Heading
WC Compass Heading
EC Wind Speed
WC Wind Speed
EC True Wind Direction
WC True Wind Direction",,WinMon Doc: Best Wind Direction Logic,
Oxy,HornMountain,EPRMS,D58,Derived,30 Min Avg Wind Speed, knots,Distance,,,,,Best 30min Wind Spd,30 minute running average of Best Wind Speed,,Derived Best Average Wind (P17),"Archive Flag
Best Wind Speed",,WinMon Doc: Best Wind Logic and Best Averages,RUNAVG_runningavg()
Oxy,HornMountain,EPRMS,D59,Derived,30 Min Avg Wind Direction, degT,Direction,,,,,Best 30min Wind Dir,30 minute running average of Wind Direction,"30minute running average of the Wind Direction FROM, in deg clockwise relative to True North, corresponding to the highest wind speed from the available quality controlled wind speed measurements",Derived Best Average Wind (P17),"Archive Flag
Best Wind Speed
Best True Wind Direction","RADPERDEG
DEGPERRAD",WinMon Doc: TrueWind Direction Average,fixangle()
Oxy,HornMountain,EPRMS,D60,Derived,Riser A Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser A to maintain its vertical position,,Derived Riser A (P18),"Load Cell 1
Load Cell 2
Load Cell 3",,LC1 + LC2 +LC3,
Oxy,HornMountain,EPRMS,D61,Derived,Riser A VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser A from ocean currents,,Derived Riser A (P18),"Riser Tension
Index of Riser",VIV Variance Minimum,"Mean1 = RunningAvg(RiserTension, Index of Riser)
Mean2 = RunningAvg(RiserTension^2, Index of Riser)
Mean3 = RunningAvg(RiserTension^3, Index of Riser)
Mean4 = RunningAvg(RiserTension^4, Index of Riser)
Variance = Mean2 - (Mean1^2)
    if (Variance <= VIV Variance Min): VIV = 100
    else : (Mean4 + Mean1 * (-4 * Mean3 + 3 * Mean1 * (2 * Mean2 - (Mean1^2))) / (Variance^2)",RUNAVG_runningavg()
Oxy,HornMountain,EPRMS,D62,Derived,Riser A N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser A in the North–South direction,,Derived Riser A (P18),"Load Cell 1
Load Cell 2
Load Cell 3",LC Radius,LC1 * LC Radius - (LC2 + LC3) * LC Radius * sin(30),
Oxy,HornMountain,EPRMS,D63,Derived,Riser A E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser A in the East–West direction,,Derived Riser A (P18),"Load Cell 2
Load Cell 3",LC Radius,(LC2 - LC3) * LC Radius * cos(30),
Oxy,HornMountain,EPRMS,D64,Derived,Riser A Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser A above the sea surface,,Derived Riser A (P18),"Corner Relative Motion: {
    Riser B Relative Motion
    Riser D Relative Motion
    Riser I Relative Motion
    Riser M Relative Motion}
Draft","Freeboard Automatic or Manual
Distance to Keel Zero Offset
Riser A Manual Freeboard Override","if (FreeboardAUTOMAN = auto):
    SUM(active risers)
","CalcPlaneCoef()
RegressPlane()
CalcPlane()"
Oxy,HornMountain,EPRMS,D65,Derived,Riser A BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser A,,Derived Riser A (P18),"Freeboard
BC5 Pressure","BC5 Distance to Top
BC5 Internal Length
FTPERPSI","Pressure Offset = BC5 Pressure * 0.016494 - 0.36 (regressed approximation)
Air Gap = Freeboard + (BC5 Pressure + Pressure Offset) * FTPERPSI - BC5 Dist to Top
    if (Air Gap < 0): Air Gap = 0
    else (Air Gap > BC5 Internal Length): Air Gap = BC5 Internal Length",Calc_AirGap()
Oxy,HornMountain,EPRMS,D66,Derived,Riser A BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser A,,Derived Riser A (P18),,,,Calc_AirGap()
Oxy,HornMountain,EPRMS,D67,Derived,Riser A BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser A,,Derived Riser A (P18),,,,Calc_AirGap()
Oxy,HornMountain,EPRMS,D68,Derived,Riser A BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser A,,Derived Riser A (P18),,,,Calc_AirGap()
Oxy,HornMountain,EPRMS,D69,Derived,Riser A BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser A,,Derived Riser A (P18),,,,Calc_AirGap()
Oxy,HornMountain,EPRMS,D70,Derived,Riser A BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser A,,Derived Riser A (P18),,,,Calc_AirGap()
Oxy,HornMountain,EPRMS,D71,Derived,Riser A BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser A,,Derived Riser A (P18),,,,Calc_AirGap()
Oxy,HornMountain,EPRMS,D72,Derived,Riser A BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser A,,Derived Riser A (P18),,Cone Length,"Pressure Offset = BC12 Pressure * 0.016494 - 0.36 (regressed approximation)
Air Gap = Freeboard + (BC12 Pressure + Pressure Offset) * FTPERPSI - BC12 Dist to Top
    if (Air Gap < 0): Air Gap = 0
    else (Air Gap > (BC12 Internal Length + Cone Length)): Air Gap = BC12 Internal Length + Cone Length",Calc_AirGap()
Oxy,HornMountain,EPRMS,D73,Derived,Riser A Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser A,,Derived Riser A (P18),"Stem Pressure
Freeboard","FTPERPSI
Stem Distance to Top",Stem Pressure * FTPERPSI + Freeboard - Stem Dist to Top,
Oxy,HornMountain,EPRMS,D74,Derived,Riser A BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser A,,Derived Riser A (P18),BC5 Airgap,"H2ODEN_LBSPERFT3 (density of freshwater)
BC5 Internal Length
BC5 Internal Cross-Sectional Area
BC5 Outer Volume",(H2ODEN_LBSPERFT3 * (BC5 Outer Volume - BC5 Internal Length - BC5 Airgap) * BC5 ICSA) / 1000,
Oxy,HornMountain,EPRMS,D75,Derived,Riser A BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser A,,Derived Riser A (P18),,,,
Oxy,HornMountain,EPRMS,D76,Derived,Riser A BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser A,,Derived Riser A (P18),,,,
Oxy,HornMountain,EPRMS,D77,Derived,Riser A BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser A,,Derived Riser A (P18),,,,
Oxy,HornMountain,EPRMS,D78,Derived,Riser A BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser A,,Derived Riser A (P18),,,,
Oxy,HornMountain,EPRMS,D79,Derived,Riser A BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser A,,Derived Riser A (P18),,,,
Oxy,HornMountain,EPRMS,D80,Derived,Riser A BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser A,,Derived Riser A (P18),,,,
Oxy,HornMountain,EPRMS,D81,Derived,Riser A BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser A,,Derived Riser A (P18),BC12 Airgap,"BC12 Internal Length
H2ODEN_LBSPERFT3
BC12 Outer Volume
BC12 Internal Cross-Sectional Area
Cone Outer Volume
Cone Internal Volume
BC12 Inside Diameter
Cone Diameter Slope
Cone Length
PI
BC12 Outside Diameter
Cone Inside Diameter","if (BC12 Air Gap  <= BC12 Internal Length)
    BC12 Buoyancy = H2ODEN_LBSPERFT3 * (BC12 Outer Volume - (BC12 ICSA * (BC12 Internal Length - BC12 Airgap)) + (Cone Outer Volume - Cone Internal Volume)) / 1000.0
else
    NewDiameter = BC12 Inside Diameter - Cone Diameter Slope * (BC12 Air Gap - BC12 Internal Length)
    NewLength = BC12 Internal Length + Cone Length - BC12 Air Gap
    StemVolumeSurroundedByH2OInCone = New Length * (PI/4) * (BC12OutsideDiameter^2)
    StemVolumeInCone = Cone Length * (PI/4) * (BC12OutsideDiameter^2)
    NewVolume = (NewLength * (PI/12) * (NewDiameter^2) + (ConeInsideDiameter^2) + (NewDiameter * ConeInsideDiameter))) - StemVolumeSurroundedByH2OInCone
    BC12 Buoyancy = H2ODEN_LBSPERFT3 * (BC12 Outer Volume + Cone Outer Volume - StemVolumeInCone - New Volume) / 1000.0",
Oxy,HornMountain,EPRMS,D82,Derived,Riser A Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser A,,Derived Riser A (P18),"Stem Airgap
Freeboard","H2ODEN_LBSPERFT3
Stem Outer Length
Stem Outer Volume
Stem Distance to Top
STEM Internal Cross-Sectional Area
PI
Stem Outside Diameter
Riser Outside Diameter
BC1 Distance to Top
BC1 Outer Length
BC1 Outer Diameter","StemOutVolume = (Stem Outer Length - (Freeboard - Stem Dist to Top)) * PI * (StemOutsideDiameter^2) - (RiserOutsideDiameter^2)) / 4.0
Stem Buoyancy = H2ODEN_LBSPERFT3 * (StemOutVolume - ((StemOuterLength - StemAirGap) * Stem ICSA)) / 1000.0
if (Freeboard > BC1 Dist to Top):
    BC1 Buoy = H2ODEN_LBSPERFT3 * ((BC1 Outer Length - Freeboard - BC1 Dist to Top)) * PI * ((BC1OutsideDiameter^2) - (StemOutsideDiameter^2)) / 4.0) / 1000.0
else:
    BC1 Buoy = H2ODEN_LBSPERFT3 * (BC1 Outer Length * PI * ((BC1OutsideDiameter^2) - (StemOutsideDiameter^2)) / 4.0) / 1000.0",
Oxy,HornMountain,EPRMS,D83,Derived,Riser A Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser A,,Derived Riser A (P18),"All  BCx Buoyancies
Stem Buoyancy
BC1 Buoy","Other Buoyancy
System Weight",SUM(BCx Buoyancy) + STEM Buoyancy + BC1 Buoy + Other Buoyancy * 3 - System Weight,
Oxy,HornMountain,EPRMS,D84,Derived,Riser B Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser B to maintain its vertical position,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D85,Derived,Riser B VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser B from ocean currents,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D86,Derived,Riser B N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser B in the North–South direction,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D87,Derived,Riser B E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser B in the East–West direction,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D88,Derived,Riser B Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser B above the sea surface,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D89,Derived,Riser B BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D90,Derived,Riser B BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D91,Derived,Riser B BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D92,Derived,Riser B BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D93,Derived,Riser B BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D94,Derived,Riser B BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D95,Derived,Riser B BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D96,Derived,Riser B BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D97,Derived,Riser B Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D98,Derived,Riser B BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D99,Derived,Riser B BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D100,Derived,Riser B BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D101,Derived,Riser B BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D102,Derived,Riser B BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D103,Derived,Riser B BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D104,Derived,Riser B BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D105,Derived,Riser B BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D106,Derived,Riser B Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D107,Derived,Riser B Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser B,,Derived Riser B (P19),,,,
Oxy,HornMountain,EPRMS,D108,Derived,Riser D Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser D to maintain its vertical position,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D109,Derived,Riser D VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser D from ocean currents,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D110,Derived,Riser D N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser D in the North–South direction,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D111,Derived,Riser D E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser D in the East–West direction,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D112,Derived,Riser D Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser D above the sea surface,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D113,Derived,Riser D BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D114,Derived,Riser D BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D115,Derived,Riser D BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D116,Derived,Riser D BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D117,Derived,Riser D BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D118,Derived,Riser D BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D119,Derived,Riser D BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D120,Derived,Riser D BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D121,Derived,Riser D Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D122,Derived,Riser D BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D123,Derived,Riser D BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D124,Derived,Riser D BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D125,Derived,Riser D BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D126,Derived,Riser D BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D127,Derived,Riser D BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D128,Derived,Riser D BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D129,Derived,Riser D BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D130,Derived,Riser D Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D131,Derived,Riser D Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser D,,Derived Riser D (P20),,,,
Oxy,HornMountain,EPRMS,D132,Derived,Riser E Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser E to maintain its vertical position,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D133,Derived,Riser E VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser E from ocean currents,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D134,Derived,Riser E N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser E in the North–South direction,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D135,Derived,Riser E E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser E in the East–West direction,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D136,Derived,Riser E Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser E above the sea surface,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D137,Derived,Riser E BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D138,Derived,Riser E BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D139,Derived,Riser E BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D140,Derived,Riser E BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D141,Derived,Riser E BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D142,Derived,Riser E BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D143,Derived,Riser E BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D144,Derived,Riser E BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D145,Derived,Riser E Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D146,Derived,Riser E BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D147,Derived,Riser E BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D148,Derived,Riser E BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D149,Derived,Riser E BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D150,Derived,Riser E BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D151,Derived,Riser E BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D152,Derived,Riser E BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D153,Derived,Riser E BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D154,Derived,Riser E Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D155,Derived,Riser E Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser E,,Derived Riser E (P21),,,,
Oxy,HornMountain,EPRMS,D156,Derived,Riser F Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser F to maintain its vertical position,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D157,Derived,Riser F VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser F from ocean currents,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D158,Derived,Riser F N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser F in the North–South direction,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D159,Derived,Riser F E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser F in the East–West direction,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D160,Derived,Riser F Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser F above the sea surface,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D161,Derived,Riser F BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D162,Derived,Riser F BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D163,Derived,Riser F BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D164,Derived,Riser F BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D165,Derived,Riser F BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D166,Derived,Riser F BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D167,Derived,Riser F BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D168,Derived,Riser F BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D169,Derived,Riser F Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D170,Derived,Riser F BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D171,Derived,Riser F BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D172,Derived,Riser F BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D173,Derived,Riser F BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D174,Derived,Riser F BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D175,Derived,Riser F BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D176,Derived,Riser F BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D177,Derived,Riser F BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D178,Derived,Riser F Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser F,,Derived Riser F (P22),,,,
Oxy,HornMountain,EPRMS,D179,Derived,Riser F Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser F,,Derived Riser F (P22),,,,
