client,facility,system,device,channo,channame,chanunits,description
Shell,Stones,IMMS,SC3,432,SC3 Hyd Blk 3 Opr PX,psig,"Output SC3 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,433,SC4 Upper Main Jack PX,psig,"Output SC4 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,434,SC4 Lower Main Jack PX,psig,"Output SC4 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,435,SC4 Accumulator PX 1,psig,"Output SC4 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC4,436,SC4 Accumulator PX 2,psig,"Output SC4 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC4,437,SC4 Bck Release Accum PX,psig,"Output SC4 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,438,SC4 Rotate Blk Dev Opr PX,psig,"Output SC4 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,439,SC4 Discnxt Vlv Opr PX,psig,"Output SC4 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,440,SC4 Main Accum 1 NI PX,psig,"Output SC4 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,441,SC4 Main Accum 2 NI PX,psig,"Output SC4 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,442,SC4 Main Accum 3 NI PX,psig,"Output SC4 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,443,SC4 Hyd Blk 1 Opr PX,psig,"Output SC4 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,444,SC4 Hyd Blk 2 Opr PX,psig,"Output SC4 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC4,445,SC4 Hyd Blk 3 Opr PX,psig,"Output SC4 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,446,SC5 Upper Main Jack PX,psig,"Output SC5 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,447,SC5 Lower Main Jack PX,psig,"Output SC5 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,448,SC5 Accumulator PX 1,psig,"Output SC5 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC5,449,SC5 Accumulator PX 2,psig,"Output SC5 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC5,450,SC5 Bck Release Accum PX,psig,"Output SC5 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,451,SC5 Rotate Blk Dev Opr PX,psig,"Output SC5 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,452,SC5 Discnxt Vlv Opr PX,psig,"Output SC5 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,453,SC5 Main Accum 1 NI PX,psig,"Output SC5 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,454,SC5 Main Accum 2 NI PX,psig,"Output SC5 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,455,SC5 Main Accum 3 NI PX,psig,"Output SC5 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,456,SC5 Hyd Blk 1 Opr PX,psig,"Output SC5 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,457,SC5 Hyd Blk 2 Opr PX,psig,"Output SC5 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC5,458,SC5 Hyd Blk 3 Opr PX,psig,"Output SC5 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,459,SC6 Upper Main Jack PX,psig,"Output SC6 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,460,SC6 Lower Main Jack PX,psig,"Output SC6 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,461,SC6 Accumulator PX 1,psig,"Output SC6 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC6,462,SC6 Accumulator PX 2,psig,"Output SC6 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC6,463,SC6 Bck Release Accum PX,psig,"Output SC6 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,464,SC6 Rotate Blk Dev Opr PX,psig,"Output SC6 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,465,SC6 Discnxt Vlv Opr PX,psig,"Output SC6 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,466,SC6 Main Accum 1 NI PX,psig,"Output SC6 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,467,SC6 Main Accum 2 NI PX,psig,"Output SC6 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,468,SC6 Main Accum 3 NI PX,psig,"Output SC6 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,469,SC6 Hyd Blk 1 Opr PX,psig,"Output SC6 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,470,SC6 Hyd Blk 2 Opr PX,psig,"Output SC6 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC6,471,SC6 Hyd Blk 3 Opr PX,psig,"Output SC6 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,472,SC7 Upper Main Jack PX,psig,"Output SC7 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,473,SC7 Lower Main Jack PX,psig,"Output SC7 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,474,SC7 Accumulator PX 1,psig,"Output SC7 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC7,475,SC7 Accumulator PX 2,psig,"Output SC7 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC7,476,SC7 Bck Release Accum PX,psig,"Output SC7 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,477,SC7 Rotate Blk Dev Opr PX,psig,"Output SC7 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,478,SC7 Discnxt Vlv Opr PX,psig,"Output SC7 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,479,SC7 Main Accum 1 NI PX,psig,"Output SC7 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,480,SC7 Main Accum 2 NI PX,psig,"Output SC7 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,481,SC7 Main Accum 3 NI PX,psig,"Output SC7 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,482,SC7 Hyd Blk 1 Opr PX,psig,"Output SC7 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,483,SC7 Hyd Blk 2 Opr PX,psig,"Output SC7 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC7,484,SC7 Hyd Blk 3 Opr PX,psig,"Output SC7 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,485,SC8 Upper Main Jack PX,psig,"Output SC8 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,486,SC8 Lower Main Jack PX,psig,"Output SC8 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,487,SC8 Accumulator PX 1,psig,"Output SC8 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC8,488,SC8 Accumulator PX 2,psig,"Output SC8 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC8,489,SC8 Bck Release Accum PX,psig,"Output SC8 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,490,SC8 Rotate Blk Dev Opr PX,psig,"Output SC8 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,491,SC8 Discnxt Vlv Opr PX,psig,"Output SC8 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,492,SC8 Main Accum 1 NI PX,psig,"Output SC8 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,493,SC8 Main Accum 2 NI PX,psig,"Output SC8 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,494,SC8 Main Accum 3 NI PX,psig,"Output SC8 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,495,SC8 Hyd Blk 1 Opr PX,psig,"Output SC8 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,496,SC8 Hyd Blk 2 Opr PX,psig,"Output SC8 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC8,497,SC8 Hyd Blk 3 Opr PX,psig,"Output SC8 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,498,SC9 Upper Main Jack PX,psig,"Output SC9 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,499,SC9 Lower Main Jack PX,psig,"Output SC9 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,500,SC9 Accumulator PX 1,psig,"Output SC9 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC9,501,SC9 Accumulator PX 2,psig,"Output SC9 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC9,502,SC9 Bck Release Accum PX,psig,"Output SC9 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,503,SC9 Rotate Blk Dev Opr PX,psig,"Output SC9 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,504,SC9 Discnxt Vlv Opr PX,psig,"Output SC9 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,505,SC9 Main Accum 1 NI PX,psig,"Output SC9 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,506,SC9 Main Accum 2 NI PX,psig,"Output SC9 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,507,SC9 Main Accum 3 NI PX,psig,"Output SC9 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,508,SC9 Hyd Blk 1 Opr PX,psig,"Output SC9 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,509,SC9 Hyd Blk 2 Opr PX,psig,"Output SC9 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC9,510,SC9 Hyd Blk 3 Opr PX,psig,"Output SC9 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,511,SC1 Lock Wedge Counter,count,"Output SC1 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,512,SC2 Lock Wedge Counter,count,"Output SC2 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,513,SC3 Lock Wedge Counter,count,"Output SC3 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,514,SC4 Lock Wedge Counter,count,"Output SC4 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,515,SC5 Lock Wedge Counter,count,"Output SC5 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,516,SC6 Lock Wedge Counter,count,"Output SC6 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,517,SC7 Lock Wedge Counter,count,"Output SC7 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,518,SC8 Lock Wedge Counter,count,"Output SC8 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,519,SC9 Lock Wedge Counter,count,"Output SC9 Lock Wedge Counter, from Structural Connector Server."
Shell,Stones,IMMS,Lock Wedge Counter,520,SC10 Shutdwn Conf Sgl,bool,"Output SC10 Shutdwn Conf Sgl, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,521,SC1 Unlock Q4,bool,"Output SC1 Unlock Q4, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,522,SC1 Unlock Q6,bool,"Output SC1 Unlock Q6, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,523,SC1 Depress Main Jack,bool,"Output SC1 Depress Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,524,SC1 Cnxt Main Accum,bool,"Output SC1 Cnxt Main Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,525,SC1 Unlock Cart Q12,bool,"Output SC1 Unlock Cart Q12, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,526,SC1 Unlock Cart Q13,bool,"Output SC1 Unlock Cart Q13, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,527,SC1 Cnxt Accum 1 C3,bool,"Output SC1 Cnxt Accum 1 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,528,SC1 Cnxt Accum 2 C3,bool,"Output SC1 Cnxt Accum 2 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,529,SC1 Motor Rotate CW,bool,"Output SC1 Motor Rotate CW, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,530,SC1 Motor Rotate CCW,bool,"Output SC1 Motor Rotate CCW, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,531,SC1 Ext Shear Pin Jack 1,bool,"Output SC1 Ext Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,532,SC1 Ret Shear Pin Jack 1,bool,"Output SC1 Ret Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,533,SC1 Ext Shear Pin Jack 2,bool,"Output SC1 Ext Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,534,SC1 Ret Shear Pin Jack 2,bool,"Output SC1 Ret Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,535,SC1 Ext Lateral Jack 1,bool,"Output SC1 Ext Lateral Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,536,SC1 Ret Lateral Jack 1,bool,"Output SC1 Ret Lateral Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,537,SC1 Ext Lateral Jack 2,bool,"Output SC1 Ext Lateral Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,538,SC1 Ret Lateral Jack 2,bool,"Output SC1 Ret Lateral Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,539,SC1 Hyd Motor-M7 Ctrl,bool,"Output SC1 Hyd Motor-M7 Ctrl, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,540,SC1 Hyd Pump Running,bool,"Output SC1 Hyd Pump Running, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,541,SC1 Load Redund Accum,bool,"Output SC1 Load Redund Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,542,SC1 Load Accum,bool,"Output SC1 Load Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,543,SC1 PX Switch,bool,"Output SC1 PX Switch, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,544,SC1 Ret Pressure Main Jack,bool,"Output SC1 Ret Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC1 Other,545,SC1 Ext Pressure Main Jack,bool,"Output SC1 Ext Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,546,SC2 Unlock Q4,bool,"Output SC2 Unlock Q4, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,547,SC2 Unlock Q6,bool,"Output SC2 Unlock Q6, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,548,SC2 Depress Main Jack,bool,"Output SC2 Depress Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,549,SC2 Cnxt Main Accum,bool,"Output SC2 Cnxt Main Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,550,SC2 Unlock Cart Q12,bool,"Output SC2 Unlock Cart Q12, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,551,SC2 Unlock Cart Q13,bool,"Output SC2 Unlock Cart Q13, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,552,SC2 Cnxt Accum 1 C3,bool,"Output SC2 Cnxt Accum 1 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,553,SC2 Cnxt Accum 2 C3,bool,"Output SC2 Cnxt Accum 2 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,554,SC2 Motor Rotate CW,bool,"Output SC2 Motor Rotate CW, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,555,SC2 Motor Rotate CCW,bool,"Output SC2 Motor Rotate CCW, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,556,SC2 Ext Shear Pin Jack 1,bool,"Output SC2 Ext Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,557,SC2 Ret Shear Pin Jack 1,bool,"Output SC2 Ret Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,558,SC2 Ext Shear Pin Jack 2,bool,"Output SC2 Ext Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,559,SC2 Ret Shear Pin Jack 2,bool,"Output SC2 Ret Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,560,SC2 Ret Lateral Pin Jack 1,bool,"Output SC2 Ret Lateral Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,561,SC2 Ext Lateral Pin Jack 1,bool,"Output SC2 Ext Lateral Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,562,SC2 Ret Lateral Pin Jack 2,bool,"Output SC2 Ret Lateral Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,563,SC2 Ext Lateral Pin Jack 2,bool,"Output SC2 Ext Lateral Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,564,SC2 Hyd Motor-M7 Ctrl,bool,"Output SC2 Hyd Motor-M7 Ctrl, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,565,SC2 Hyd Pump Running,bool,"Output SC2 Hyd Pump Running, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,566,SC2 Load Redund Accum,bool,"Output SC2 Load Redund Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,567,SC2 Load Accum,bool,"Output SC2 Load Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,568,SC2 PX Switch,bool,"Output SC2 PX Switch, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,569,SC2 Ret Pressure Main Jack,bool,"Output SC2 Ret Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC2 Other,570,SC2 Ext Pressure Main Jack,bool,"Output SC2 Ext Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,571,SC3 Unlock Q4,bool,"Output SC3 Unlock Q4, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,572,SC3 Unlock Q6,bool,"Output SC3 Unlock Q6, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,573,SC3 Depress Main Jack,bool,"Output SC3 Depress Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,574,SC3 Cnxt Main Accum,bool,"Output SC3 Cnxt Main Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,575,SC3 Unlock Cart Q12,bool,"Output SC3 Unlock Cart Q12, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,576,SC3 Unlock Cart Q13,bool,"Output SC3 Unlock Cart Q13, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,577,SC3 Cnxt Accum 1 C3,bool,"Output SC3 Cnxt Accum 1 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,578,SC3 Cnxt Accum 2 C3,bool,"Output SC3 Cnxt Accum 2 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,579,SC3 Motor Rotate CW,bool,"Output SC3 Motor Rotate CW, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,580,SC3 Motor Rotate CCW,bool,"Output SC3 Motor Rotate CCW, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,581,SC3 Ext Shear Pin Jack 1,bool,"Output SC3 Ext Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,582,SC3 Ret Shear Pin Jack 1,bool,"Output SC3 Ret Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,583,SC3 Ext Shear Pin Jack 2,bool,"Output SC3 Ext Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,584,SC3 Ret Shear Pin Jack 2,bool,"Output SC3 Ret Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,585,SC3 Ext Lateral Jack 1,bool,"Output SC3 Ext Lateral Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,586,SC3 Ret Lateral Jack 1,bool,"Output SC3 Ret Lateral Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,587,SC3 Ext Lateral Jack 2,bool,"Output SC3 Ext Lateral Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,588,SC3 Ret Lateral Jack 2,bool,"Output SC3 Ret Lateral Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,589,SC3 Hyd Motor-M7 Ctrl,bool,"Output SC3 Hyd Motor-M7 Ctrl, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,590,SC3 Hyd Pump Running,bool,"Output SC3 Hyd Pump Running, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,591,SC3 Load Redund Accum,bool,"Output SC3 Load Redund Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,592,SC3 Load Accum,bool,"Output SC3 Load Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,593,SC3 PX Switch,bool,"Output SC3 PX Switch, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,594,SC3 Ret Pressure Main Jack,bool,"Output SC3 Ret Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC3 Other,595,SC3 Ext Pressure Main Jack,bool,"Output SC3 Ext Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,596,SC4 Unlock Q4,bool,"Output SC4 Unlock Q4, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,597,SC4 Unlock Q6,bool,"Output SC4 Unlock Q6, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,598,SC4 Depress Main Jack,bool,"Output SC4 Depress Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,599,SC4 Cnxt Main Accum,bool,"Output SC4 Cnxt Main Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,600,SC4 Unlock Cart Q12,bool,"Output SC4 Unlock Cart Q12, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,601,SC4 Unlock Cart Q13,bool,"Output SC4 Unlock Cart Q13, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,602,SC4 Cnxt Accum 1 C3,bool,"Output SC4 Cnxt Accum 1 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,603,SC4 Cnxt Accum 2 C3,bool,"Output SC4 Cnxt Accum 2 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,604,SC4 Motor Rotate CW,bool,"Output SC4 Motor Rotate CW, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,605,SC4 Motor Rotate CCW,bool,"Output SC4 Motor Rotate CCW, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,606,SC4 Ext Shear Pin Jack 1,bool,"Output SC4 Ext Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,607,SC4 Ret Shear Pin Jack 1,bool,"Output SC4 Ret Shear Pin Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,608,SC4 Ext Shear Pin Jack 2,bool,"Output SC4 Ext Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,609,SC4 Ret Shear Pin Jack 2,bool,"Output SC4 Ret Shear Pin Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,610,SC4 Ext Lateral Jack 1,bool,"Output SC4 Ext Lateral Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,611,SC4 Ret Lateral Jack 1,bool,"Output SC4 Ret Lateral Jack 1, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,612,SC4 Ext Lateral Jack 2,bool,"Output SC4 Ext Lateral Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,613,SC4 Ret Lateral Jack 2,bool,"Output SC4 Ret Lateral Jack 2, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,614,SC4 Hyd Motor-M7 Ctrl,bool,"Output SC4 Hyd Motor-M7 Ctrl, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,615,SC4 Hyd Pump Running,bool,"Output SC4 Hyd Pump Running, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,616,SC4 Load Redund Accum,bool,"Output SC4 Load Redund Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,617,SC4 Load Accum,bool,"Output SC4 Load Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,618,SC4 PX Switch,bool,"Output SC4 PX Switch, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,619,SC4 Ret Pressure Main Jack,bool,"Output SC4 Ret Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC4 Other,620,SC4 Ext Pressure Main Jack,bool,"Output SC4 Ext Pressure Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,621,SC5 Unlock Q4,bool,"Output SC5 Unlock Q4, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,622,SC5 Unlock Q6,bool,"Output SC5 Unlock Q6, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,623,SC5 Depress Main Jack,bool,"Output SC5 Depress Main Jack, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,624,SC5 Cnxt Main Accum,bool,"Output SC5 Cnxt Main Accum, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,625,SC5 Unlock Cart Q12,bool,"Output SC5 Unlock Cart Q12, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,626,SC5 Unlock Cart Q13,bool,"Output SC5 Unlock Cart Q13, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,627,SC5 Cnxt Accum 1 C3,bool,"Output SC5 Cnxt Accum 1 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,628,SC5 Cnxt Accum 2 C3,bool,"Output SC5 Cnxt Accum 2 C3, from Structural Connector Server."
Shell,Stones,IMMS,SC5 Other,629,SC5 Motor Rotate CW,bool,"Output SC5 Motor Rotate CW, from Structural Connector Server."
