client,facility,system,device,channo,channame,chanunits,description
BP,Atlantis,IMMS,Level,433,CD 002 Contaminated Drain ,ft      ,CD 002 Contaminated Drain in ft
BP,Atlantis,IMMS,Level,434,ABJ 6501 Displacement Oil ,ft      ,ABJ 6501 Displacement Oil  in ft
BP,Atlantis,IMMS,Level,435,ABJ 6502 Displacement Oil ,ft      ,ABJ 6502 Displacement Oil  in ft
BP,Atlantis,IMMS,Level,436,ABJ 6891 Methanol Storage ,ft      ,ABJ 6891 Methanol Storage  in ft
BP,Atlantis,IMMS,Level,437,ABJ 6892 Methanol Storage ,ft      ,ABJ 6892 Methanol Storage  in ft
BP,Atlantis,IMMS,Level,438,VOID 101 North Pntn Level ,ft      ,VOID 101 North Pntn Level in ft
BP,Atlantis,IMMS,Level,439,VOID 102 North Pntn Level ,ft      ,VOID 102 North Pntn Level in ft
BP,Atlantis,IMMS,Level,440,VOID 104 North Pntn Level ,ft      ,VOID 104 North Pntn Level in ft
BP,Atlantis,IMMS,Level,441,VOID 106 North Pntn Level ,ft      ,VOID 106 North Pntn Level in ft
BP,Atlantis,IMMS,Level,442,VOID 204 North Pntn Level ,ft      ,VOID 204 North Pntn Level in ft
BP,Atlantis,IMMS,Level,443,VOID 206 North Pntn Level ,ft      ,VOID 206 North Pntn Level in ft
BP,Atlantis,IMMS,Level,444,VOID 120 Level            ,ft      ,VOID 120 Level in ft 
BP,Atlantis,IMMS,Level,445,VOID 220 Level            ,ft      ,VOID 220 Level in ft            
BP,Atlantis,IMMS,Level,446,VOID 320 Level            ,ft      ,VOID 320 Level in ft           
BP,Atlantis,IMMS,Level,447,VOID 420 Level            ,ft      ,VOID 420 Level in ft           
BP,Atlantis,IMMS,Level,448,VOID 414C Level           ,ft      ,VOID 414C Level in ft          
BP,Atlantis,IMMS,Level,449,VOID 153 Level            ,ft      ,VOID 153 Level in ft          
BP,Atlantis,IMMS,Level,450,VOID 253 Level            ,ft      ,VOID 253 Level in ft           
BP,Atlantis,IMMS,Level,451,VOID 353 Level            ,ft      ,VOID 353 Level in ft          
BP,Atlantis,IMMS,Level,452,VOID 453 Level            ,ft      ,VOID 453 Level in ft            
BP,Atlantis,IMMS,Chain Locker,453,NW Col Chain Locker 109A  ,ft      ,NW Col Chain Locker 109A in ft
BP,Atlantis,IMMS,Chain Locker,454,NW Col Chain Locker 109B  ,ft      ,NW Col Chain Locker 109B in ft
BP,Atlantis,IMMS,Chain Locker,455,NW Col Chain Locker 109C  ,ft      ,NW Col Chain Locker 109C in ft
BP,Atlantis,IMMS,Chain Locker,456,NE Col Chain Locker 209A  ,ft      ,NE Col Chain Locker 209A in ft
BP,Atlantis,IMMS,Chain Locker,457,NE Col Chain Locker 209B  ,ft      ,NE Col Chain Locker 209B in ft
BP,Atlantis,IMMS,Chain Locker,458,NE Col Chain Locker 209C  ,ft      ,NE Col Chain Locker 209C in ft
BP,Atlantis,IMMS,Chain Locker,459,SE Col Chain Locker 309A  ,ft      ,SE Col Chain Locker 309A in ft
BP,Atlantis,IMMS,Chain Locker,460,SE Col Chain Locker 309B  ,ft      ,SE Col Chain Locker 309B  in ft
BP,Atlantis,IMMS,Chain Locker,461,SE Col Chain Locker 309C  ,ft      ,SE Col Chain Locker 309C in ft
BP,Atlantis,IMMS,Chain Locker,462,SW Col Chain Locker 409A  ,ft      ,SW Col Chain Locker 409A in ft
BP,Atlantis,IMMS,Chain Locker,463,SW Col Chain Locker 409B  ,ft      ,SW Col Chain Locker 409B in ft
BP,Atlantis,IMMS,Chain Locker,464,SW Col Chain Locker 409C  ,ft      ,SW Col Chain Locker 409C in ft
BP,Atlantis,IMMS,Level,465,Pump Room 107 Bilge Well  ,ft      ,Pump Room 107 Bilge Well in ft
BP,Atlantis,IMMS,Level,466,Pump Room 108 Bilge Well  ,ft      ,Pump Room 108 Bilge Well in ft
BP,Atlantis,IMMS,Level,467,Access Trunk 110 Blg Well ,ft      ,Access Trunk 110 Blg Well in ft
BP,Atlantis,IMMS,Level,468,Pipe Trunk 112 Bilge Well ,ft      ,Pipe Trunk 112 Bilge Well in ft
BP,Atlantis,IMMS,Level,469,Pump Room 207 Bilge Well  ,ft      ,Pump Room 207 Bilge Well in ft
BP,Atlantis,IMMS,Level,470,Pump Room 208 Bilge Well  ,ft      ,Pump Room 208 Bilge Well in ft
BP,Atlantis,IMMS,Level,471,Access Trunk 210 Blg Well ,ft      ,Access Trunk 210 Blg Well in ft
BP,Atlantis,IMMS,Level,472,Pipe Trunk 212 Bilge Well ,ft      ,Pipe Trunk 212 Bilge Well in ft
BP,Atlantis,IMMS,Level,473,Pump Room 307 Bilge Well  ,ft      ,Pump Room 307 Bilge Well in ft
BP,Atlantis,IMMS,Level,474,Pump Room 308 Bilge Well  ,ft      ,Pump Room 308 Bilge Well in ft
BP,Atlantis,IMMS,Level,475,Access Trunk 310 Blg Well ,ft      ,Access Trunk 310 Blg Well in ft
BP,Atlantis,IMMS,Level,476,Pipe Trunk 312 Bilge Well ,ft      ,Pipe Trunk 312 Bilge Well in ft
BP,Atlantis,IMMS,Level,477,Pump Room 407 Bilge Well  ,ft      ,Pump Room 407 Bilge Well  in ft
BP,Atlantis,IMMS,Level,478,Pump Room 408 Bilge Well  ,ft      ,Pump Room 408 Bilge Well in ft
BP,Atlantis,IMMS,Level,479,Access Trunk 410 Blg Well ,ft      ,Access Trunk 410 Blg Well in ft
BP,Atlantis,IMMS,Level,480,Pipe Trunk 412 Bilge Well ,ft      ,Pipe Trunk 412 Bilge Well in ft
BP,Atlantis,IMMS,Level,481,VOID U1101 P BoxBottom Lvl,ft      ,VOID U1101 P BoxBottom Lvl in ft
BP,Atlantis,IMMS,Level,482,VOID U1101 S BoxBottom Lvl,ft      ,VOID U1101 S BoxBottom Lvl in ft
BP,Atlantis,IMMS,Level,483,VOID R1101 S BoxBottom Lvl,ft      ,VOID R1101 S BoxBottom Lvl in ft
BP,Atlantis,IMMS,Level,484,VOID R1101 P BoxBottom Lvl,ft      ,VOID R1101 P BoxBottom Lvl in ft
BP,Atlantis,IMMS,Level,485,VOID U5101 Box Bottom Lvl ,ft      ,VOID U5101 Box Bottom Lvl in ft
BP,Atlantis,IMMS,Level,486,VOID U2101 Box Bottom Lvl ,ft      ,VOID U2101 Box Bottom Lvl in ft
BP,Atlantis,IMMS,Level,487,VOID U7101 Box Bottom Lvl ,ft      ,VOID U7101 Box Bottom Lvl in ft
BP,Atlantis,IMMS,Level,488,VOID Q1101 Box Bottom Lvl ,ft      ,VOID Q1101 Box Bottom Lvl in ft
BP,Atlantis,IMMS,Boolean,489,VOID 131 Level Alarm      ,bool    ,VOID 131 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,490,VOID 132 Level Alarm      ,bool    ,VOID 132 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,491,VOID 133 Level Alarm      ,bool    ,VOID 133 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,492,VOID 134 Level Alarm      ,bool    ,VOID 134 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,493,VOID 141 Level Alarm      ,bool    ,VOID 141 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,494,VOID 141A Level Alarm     ,bool    ,VOID 141A Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,495,VOID 142 Level Alarm      ,bool    ,VOID 142 Level Alarm in boolean  
BP,Atlantis,IMMS,Boolean,496,VOID 142A Level Alarm     ,bool    ,VOID 142A Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,497,VOID 143 Level Alarm      ,bool    ,VOID 143 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,498,VOID 143A Level Alarm     ,bool    ,VOID 143A Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,499,VOID 144 Level Alarm      ,bool    ,VOID 144 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,500,VOID 144A Level Alarm     ,bool    ,VOID 144A Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,501,VOID 151 Level Alarm      ,bool    ,VOID 151 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,502,VOID 231 Level Alarm      ,bool    ,VOID 231 Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,503,VOID 232 Level Alarm      ,bool    ,VOID 232 Level Alarm in boolean  
BP,Atlantis,IMMS,Boolean,504,VOID 233 Level Alarm      ,bool    ,VOID 233 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,505,VOID 234 Level Alarm      ,bool    ,VOID 234 Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,506,VOID 241 Level Alarm      ,bool    ,VOID 241 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,507,VOID 241A Level Alarm     ,bool    ,VOID 241A Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,508,VOID 242 Level Alarm      ,bool    ,VOID 242 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,509,VOID 242A Level Alarm     ,bool    ,VOID 242A Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,510,VOID 243 Level Alarm      ,bool    ,VOID 243 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,511,VOID 243A Level Alarm     ,bool    ,VOID 243A Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,512,VOID 244 Level Alarm      ,bool    ,VOID 244 Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,513,VOID 244A Level Alarm     ,bool    ,VOID 244A Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,514,VOID 251 Level Alarm      ,bool    ,VOID 251 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,515,VOID 331 Level Alarm      ,bool    ,VOID 331 Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,516,VOID 332 Level Alarm      ,bool    ,VOID 332 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,517,VOID 333 Level Alarm      ,bool    ,VOID 333 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,518,VOID 334 Level Alarm      ,bool    ,VOID 334 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,519,VOID 341 Level Alarm      ,bool    ,VOID 341 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,520,VOID 341A Level Alarm     ,bool    ,VOID 341A Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,521,VOID 342 Level Alarm      ,bool    ,VOID 342 Level Alarm in boolean   
BP,Atlantis,IMMS,Boolean,522,VOID 342A Level Alarm     ,bool    ,VOID 342A Level Alarm  in boolean
BP,Atlantis,IMMS,Boolean,523,VOID 343 Level Alarm      ,bool    ,VOID 343 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,524,VOID 343A Level Alarm     ,bool    ,VOID 343A Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,525,VOID 344 Level Alarm      ,bool    ,VOID 344 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,526,VOID 344A Level Alarm     ,bool    ,VOID 344A Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,527,VOID 351 Level Alarm      ,bool    ,VOID 351 Level Alarmin boolean      
BP,Atlantis,IMMS,Boolean,528,VOID 431 Level Alarm      ,bool    ,VOID 431 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,529,VOID 432 Level Alarm      ,bool    ,VOID 432 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,530,VOID 433 Level Alarm      ,bool    ,VOID 433 Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,531,VOID 434 Level Alarm      ,bool    ,VOID 434 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,532,VOID 441 Level Alarm      ,bool    ,VOID 441 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,533,VOID 441A Level Alarm     ,bool    ,VOID 441A Level Alarm in boolean   
BP,Atlantis,IMMS,Boolean,534,VOID 442 Level Alarm      ,bool    ,VOID 442 Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,535,VOID 442A Level Alarm     ,bool    ,VOID 442A Level Alarm in boolean     
BP,Atlantis,IMMS,Boolean,536,VOID 443 Level Alarm      ,bool    ,VOID 443 Level Alarm in boolean
BP,Atlantis,IMMS,Boolean,537,VOID 443A Level Alarm     ,bool    ,VOID 443A Level Alarm in boolean    
BP,Atlantis,IMMS,Boolean,538,VOID 444 Level Alarm      ,bool    ,VOID 444 Level Alarm in boolean   
BP,Atlantis,IMMS,Boolean,539,VOID 444A Level Alarm     ,bool    ,VOID 444A Level Alarm in boolean 
BP,Atlantis,IMMS,Boolean,540,VOID 451 Level Alarm      ,bool    ,VOID 451 Level Alarm in boolean      
BP,Atlantis,IMMS,Boolean,541,VOID 414D Level Alarm     ,bool    ,VOID 414D Level Alarm in boolean     
BP,Atlantis,IMMS,Temperature,542,SCR T Fluid Temperature   ,degF    ,SCR T Fluid Temperature in degF
BP,Atlantis,IMMS,Temperature,543,SCR P Fluid Temperature   ,degF    ,SCR P Fluid Temperature in deg
BP,Atlantis,IMMS,Temperature,544,SCR P1 Fluid Temperature  ,degF    ,SCR P1 Fluid Temperature in deg
BP,Atlantis,IMMS,Temperature,545,SCR P2 Fluid Temperature  ,degF    ,SCR P2 Fluid Temperature in deg
BP,Atlantis,IMMS,Temperature,546,SCR P3 Fluid Temperature  ,degF    ,SCR P3 Fluid Temperature in deg 
BP,Atlantis,IMMS,Temperature,547,SCR W2 Fluid Temperature  ,degF    ,SCR W2 Fluid Temperature in deg
BP,Atlantis,IMMS,Temperature,548,Oil Exp SCR Fluid Temp    ,degF    ,Oil Exp SCR Fluid Temp in deg  
BP,Atlantis,IMMS,Temperature,549,Gas Exp SCR Fluid Temp    ,degF    ,Gas Exp SCR Fluid Temp in deg   
BP,Atlantis,IMMS,GPS,550,GcGPS Latitude DegMin     ,DegMin  ,GcGPS Latitude Degrees and Integer Minutes only (raw data – not for general use)
BP,Atlantis,IMMS,GPS,551,GcGPS Latitude DecMin     ,DecMin  ,GcGPS Latitude Decimal minutes only. 1 to 4 decimal places (0 - 0.XXXX minutes (raw data - not for general use))
BP,Atlantis,IMMS,GPS,552,GcGPS Latitude DecMin2    ,DecMin2 ,GcGPS Latitude  in terms of decimal minutes (decimal places 5 to 8)
BP,Atlantis,IMMS,GPS,553,GcGPS Longitude DegMin    ,DegMin  ,GcGPS Longitude Degrees and Integer Minutes only (raw data – not for general use)
BP,Atlantis,IMMS,GPS,554,GcGPS Longitude DecMin    ,DecMin  ,GcGPS Longitude Decimal Minutes only. 1 to 4 decimal places (0 - 0.XXXX minutes (raw data - not for general use))
BP,Atlantis,IMMS,GPS,555,GcGPS Longitude DecMin2   ,DecMin2 ,GcGPS Longitude  in terms of decimal minutes (decimal places 5 to 8)
BP,Atlantis,IMMS,GPS,556,GcGPS Altitude 1          ,m       ,Altitude measurement at the GcGPS antenna location in terms of integer meters
BP,Atlantis,IMMS,GPS,557,GcGPS Altitude 2          ,mm      ,Altitude measurement at the GcGPS antenna location in terms of integer centimeters
BP,Atlantis,IMMS,GPS,558,GcGPS Quality             ,index   ,GcGPS GPS Quality
BP,Atlantis,IMMS,GPS,559,GcGPS Number of Sats      ,#       ,GcGPS number of satellites being used to compute the position by the GPS receiver
BP,Atlantis,IMMS,SCR,560,SCR T Pod Acc X           ,m/s^2   ,SCR T Pod Acc X in m/s^2
BP,Atlantis,IMMS,SCR,561,SCR T Pod Acc Y           ,m/s^2   ,SCR T Pod Acc Y in m/s^2
BP,Atlantis,IMMS,SCR,562,SCR T Pod Acc Z           ,m/s^2   ,SCR T Pod Acc Z in m/s^2
BP,Atlantis,IMMS,SCR,563,SCR T Pod ArXZ            ,deg/s   ,SCR T Pod ArXZ  in deg/s
BP,Atlantis,IMMS,SCR,564,SCR T Pod ArYZ            ,deg/s   ,SCR T Pod ArYZ in deg/s
BP,Atlantis,IMMS,SCR,565,SCR T Stick1 BSNS         ,1/m     ,SCR T Stick1 BSNS in 1/m
BP,Atlantis,IMMS,SCR,566,SCR T Stick1 BSEW         ,1/m     ,SCR T Stick1 BSEW in 1/m        
BP,Atlantis,IMMS,SCR,567,SCR T Stick2 BSNS         ,1/m     ,SCR T Stick2 BSNS in 1/m        
BP,Atlantis,IMMS,SCR,568,SCR T Stick2 BSEW         ,1/m     ,SCR T Stick2 BSEW in 1/m       
BP,Atlantis,IMMS,SCR,569,SCR W2 Pod Acc X          ,m/s^2   ,SCR W2 Pod Acc X in m/s^2
BP,Atlantis,IMMS,SCR,570,SCR W2 Pod Acc Y          ,m/s^2   ,SCR W2 Pod Acc Y in m/s^2
BP,Atlantis,IMMS,SCR,571,SCR W2 Pod Acc Z          ,m/s^2   ,SCR W2 Pod Acc Z in m/s^2
BP,Atlantis,IMMS,SCR,572,SCR W2 Pod ArXZ           ,deg/s   ,SCR W2 Pod ArXZ  in deg/s
BP,Atlantis,IMMS,SCR,573,SCR W2 Pod ArYZ           ,deg/s   ,SCR W2 Pod ArYZ in deg/s
BP,Atlantis,IMMS,SCR,574,SCR W2 Stick1 BSNS        ,1/m     ,SCR W2 Stick1 BSNS in 1/m
BP,Atlantis,IMMS,SCR,575,SCR W2 Stick1 BSEW        ,1/m     ,SCR W2 Stick1 BSEW in 1/m        
BP,Atlantis,IMMS,SCR,576,SCR W2 Stick2 BSNS        ,1/m     ,SCR W2 Stick2 BSNS in 1/m        
BP,Atlantis,IMMS,SCR,577,SCR W2 Stick2 BSEW        ,1/m     ,SCR W2 Stick2 BSEW in 1/m       
BP,Atlantis,IMMS,SCR,578,SCR T Alarm               ,bool    ,SCR T Alarm in boolean               
BP,Atlantis,IMMS,SCR,579,SCR W2 Alarm              ,bool    ,SCR W2 Alarm in boolean              
BP,Atlantis,IMMS,Zenmas,580,ZenMas ML01 Vertical Load ,kips    ,ZenMas ML01 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,581,ZenMas ML02 Vertical Load ,kips    ,ZenMas ML02 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,582,ZenMas ML03 Vertical Load ,kips    ,ZenMas ML03 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,583,ZenMas ML04 Vertical Load ,kips    ,ZenMas ML04 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,584,ZenMas ML05 Vertical Load ,kips    ,ZenMas ML05 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,585,ZenMas ML06 Vertical Load ,kips    ,ZenMas ML06 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,586,ZenMas ML07 Vertical Load ,kips    ,ZenMas ML07 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,587,ZenMas ML08 Vertical Load ,kips    ,ZenMas ML08 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,588,ZenMas ML09 Vertical Load ,kips    ,ZenMas ML09 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,589,ZenMas ML10 Vertical Load ,kips    ,ZenMas ML10 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,590,ZenMas ML11 Vertical Load ,kips    ,ZenMas ML11 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,591,ZenMas ML12 Vertical Load ,kips    ,ZenMas ML12 Vertical Load in kips
BP,Atlantis,IMMS,Zenmas,592,ZenMas ML01 Chain Load    ,kips    ,ZenMas ML01 Chain Load in kips   
BP,Atlantis,IMMS,Zenmas,593,ZenMas ML02 Chain Load    ,kips    ,ZenMas ML02 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,594,ZenMas ML03 Chain Load    ,kips    ,ZenMas ML03 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,595,ZenMas ML04 Chain Load    ,kips    ,ZenMas ML04 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,596,ZenMas ML05 Chain Load    ,kips    ,ZenMas ML05 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,597,ZenMas ML06 Chain Load    ,kips    ,ZenMas ML06 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,598,ZenMas ML07 Chain Load    ,kips    ,ZenMas ML07 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,599,ZenMas ML08 Chain Load    ,kips    ,ZenMas ML08 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,600,ZenMas ML09 Chain Load    ,kips    ,ZenMas ML09 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,601,ZenMas ML10 Chain Load    ,kips    ,ZenMas ML10 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,602,ZenMas ML11 Chain Load    ,kips    ,ZenMas ML11 Chain Load  in kips
BP,Atlantis,IMMS,Zenmas,603,ZenMas ML12 Chain Load    ,kips    ,ZenMas ML12 Chain Load  in kips
BP,Atlantis,IMMS,Derived,-1,Crane Wind Speed OL       ,knots   ,"Measured channel of Crane Wind Speed in knots, with outliers removed; corrected to 10 m"
BP,Atlantis,IMMS,Derived,-2,Crane True Wind Dir       ,degT    ,"Represents direction wind is blowing ""from"" as measured clockwise from True North. Relative wind direction measured by sensor is corrected for wind direction offset and crane heading"
BP,Atlantis,IMMS,Derived,-3,Crane North Wind          ,knots   ,North Crane wind speed component along True North Direction
BP,Atlantis,IMMS,Derived,-4,Crane East Wind           ,knots   ,Crane Wind Speed component along True East Direction
BP,Atlantis,IMMS,Derived,-5,Crane Avg Wind Speed      ,knots   ,20 min running average of Crane Wind Speed OL
BP,Atlantis,IMMS,Derived,-6,Crane Avg Wind Dir        ,degT    ,"The 20 min average running average of Crane North and Crane East Wind speed are taken and used to compute Avg Wind Dir; represents direction wind is blowing ""from"" as measured clockwise from True North."
BP,Atlantis,IMMS,Derived,-7,Deck Wind Speed OL        ,knots   ,"Measured channel of Deck Wind Speed in knots, with outliers removed; corrected to 10 m"
BP,Atlantis,IMMS,Derived,-8,Deck True Wind Dir        ,degT    ,"Represents direction wind is blowing ""from"" as measured clockwise from True North. Relative wind direction measured by sensor is corrected for wind direction offset"
BP,Atlantis,IMMS,Derived,-9,Deck North Wind           ,knots   ,North Deck wind speed component along True North Direction
BP,Atlantis,IMMS,Derived,-10,Deck East Wind            ,knots   ,Deck Wind Speed component along True East Direction
BP,Atlantis,IMMS,Derived,-11,Deck Avg Wind Speed       ,knots   ,20 min running average of Deck Wind Speed OL
BP,Atlantis,IMMS,Derived,-12,Deck Avg Wind Dir         ,degT    ,"The 20 min average running average of Deck North and Deck East Wind speed are taken and used to compute Avg Wind Dir; represents direction wind is blowing ""from"" as measured clockwise from True North."
BP,Atlantis,IMMS,Derived,-13,Best Wind Speed           ,knots   ,Highest wind speed value from either the Crane or Deck
BP,Atlantis,IMMS,Derived,-14,Best Wind Dir             ,degT    ,Corresponding wind direction (True) to highest reported wind speed channel
BP,Atlantis,IMMS,Derived,-15,Best North Wind           ,knots   ,Corresponding north vector component to the derived channel Best Wind Speed
BP,Atlantis,IMMS,Derived,-16,Best East Wind            ,knots   ,Corresponding east vector component to the derived channel Best Wind Speed
BP,Atlantis,IMMS,Derived,-17,Best Avg Wind Speed       ,knots   ,20 min running average of Best Wind Speed
BP,Atlantis,IMMS,Derived,-18,Best Avg Wind Dir         ,degT    ,20 min running average of Best North Wind and Best East Wind spped are used to compute Best Avg Wind Dir
BP,Atlantis,IMMS,Derived,-19,GPS Latitude              ,deg     ,Latitude calculated from GPS Latitude DegMin and GPS Latitude DecMin as measured at GPS
BP,Atlantis,IMMS,Derived,-20,GPS Longitude             ,deg     ,Longitude calculated from GPS Longitude DegMin and GPS Longitude DecMin as measured at GPS
BP,Atlantis,IMMS,Derived,-21,PQ Northings              ,ft      ,GPS Latitude from Reference Latitude converted to feet rotated to platform coordinates and corrected to platform origin
BP,Atlantis,IMMS,Derived,-22,PQ Eastings               ,ft      ,GPS Longitude from Reference Longitude converted to feet rotated to platform coordinates and corrected to platform origin
BP,Atlantis,IMMS,Derived,-23,Avg PQ Northings          ,ft      ,20-minute running average of PQ Northings
BP,Atlantis,IMMS,Derived,-24,Avg PQ Eastings           ,ft      ,20-minute running average of PQ Eastings
BP,Atlantis,IMMS,Derived,-25,PQ UTM Northings          ,ft      ,UTM Spar Northings corrected to platform origin
BP,Atlantis,IMMS,Derived,-26,PQ UTM Eastings           ,ft      ,UTM Spar Eastings corrected to platform origin
BP,Atlantis,IMMS,Derived,-27,PQ Range to Origin        ,ft      ,PQ Range to Origin        
BP,Atlantis,IMMS,Derived,-28,PQ Bearing to Origin      ,ft      ,PQ Bearing to Origin      
BP,Atlantis,IMMS,Derived,-29,Watch Circle Northings    ,ft      ,Latitude from Reference Latitude converted to feet rotated to platform coordinates and corrected to platform origin
BP,Atlantis,IMMS,Derived,-30,Watch Circle Eastings     ,ft      ,Longitude from Reference Longitude converted to feet rotated to platform coordinates and corrected to platform origin
BP,Atlantis,IMMS,Derived,-31,Avg Watch Circle Northings,ft      ,20 min runnign average of Latitude from Reference Latitude converted to feet rotated to platform coordinates and corrected to platform origin
BP,Atlantis,IMMS,Derived,-32,Avg Watch Circle Eastings ,ft      ,20 min runnign average of Longitude from Reference Longitude converted to feet rotated to platform coordinates and corrected to platform origin
BP,Atlantis,IMMS,Derived,-33,Watch Circle Range        ,ft      ,Watch Circle Range        
BP,Atlantis,IMMS,Derived,-34,RMS Surge Acc             ,ft/s^2  ,Root mean square of measured channel Sensor Surge Acceleration
BP,Atlantis,IMMS,Derived,-35,RMS Sway Acc              ,ft/s^2  ,Root mean square of measured channel Sensor Sway Acceleration
BP,Atlantis,IMMS,Derived,-36,RMS Heave Acc             ,ft/s^2  ,Root mean square of measured channel Sensor Heave Acceleration
BP,Atlantis,IMMS,Derived,-37,RMS Deck Acc              ,ft/s^2  ,Root mean square of measured channels Sensor Surge Acceleration and Sensor Sway Acceleration
BP,Atlantis,IMMS,Derived,-38,RMS Oil SCR Porch Heave Ve,ft      ,RMS Oil SCR Porch Heave Ve
BP,Atlantis,IMMS,Derived,-39,RMS PQ Roll               ,deg     ,Root mean square of measured channel PQ Roll
BP,Atlantis,IMMS,Derived,-40,RMS PQ Pitch              ,deg     ,Root mean square of measured channel PQ Pitch
BP,Atlantis,IMMS,Derived,-41,PQ List                   ,deg     ,"Average Tilt Platform East, computed using the running average of PQ roll"
BP,Atlantis,IMMS,Derived,-42,PQ Trim                   ,deg     ,"Average Tilt Platform North, computed using the running average of PQ Pitch"
BP,Atlantis,IMMS,Derived,-43,OPC Watchdog Status       ,bool    ,OPC Watchdog Status in boolean
BP,Atlantis,IMMS,Derived,-44,North Airgap OL           ,ft      ,North Raw Airgap data with outliers removed
BP,Atlantis,IMMS,Derived,-45,South Airgap OL           ,ft      ,South Raw Airgap data with outliers removed
BP,Atlantis,IMMS,Derived,-46,East Airgap OL            ,ft      ,East Raw Airgap data with outliers removed
BP,Atlantis,IMMS,Derived,-47,West Airgap OL            ,ft      ,West Raw Airgap data with outliers removed
BP,Atlantis,IMMS,Derived,-48,North Sig Wave Height     ,ft      ,4*standard deviation of derived North Airgap data. A 20 min running average of standard deviation is used.
BP,Atlantis,IMMS,Derived,-49,North Wave Period         ,sec     ,Average zero upcrossings period determined over a 20 minute interval.
BP,Atlantis,IMMS,Derived,-50,South Sig Wave Height     ,ft      ,4*standard deviation of derived South Airgap data. A 20 min running average of standard deviation is used.
BP,Atlantis,IMMS,Derived,-51,South Wave Period         ,sec     ,Average zero upcrossings period determined over a 20 minute interval.
BP,Atlantis,IMMS,Derived,-52,East Sig Wave Height      ,ft      ,4*standard deviation of derived East Airgap data. A 20 min running average of standard deviation is used.
BP,Atlantis,IMMS,Derived,-53,East Wave Period          ,sec     ,Average zero upcrossings period determined over a 20 minute interval.
BP,Atlantis,IMMS,Derived,-54,West Sig Wave Height      ,ft      ,4*standard deviation of derived West Airgap data. A 20 min running average of standard deviation is used.
